,Unnamed: 0,age,country,country-year,gdp_for_year ($),gdp_per_capita ($),generation,population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
13305,26313.0,75+ years,Ukraine,Ukraine2007,143000000000.0,3229.0,Silent,2125683.0,267.5,female,15.29,325.0,1955.0,2007.0
13306,26314.0,55-74 years,Ukraine,Ukraine2007,143000000000.0,3229.0,Silent,5668759.0,267.5,female,8.52,483.0,1955.0,2007.0
13307,26315.0,35-54 years,Ukraine,Ukraine2007,143000000000.0,3229.0,Boomers,7060722.0,267.5,female,7.08,500.0,1955.0,2007.0
13308,26316.0,25-34 years,Ukraine,Ukraine2007,143000000000.0,3229.0,Generation X,3405078.0,267.5,female,5.32,181.0,1955.0,2007.0
13309,26317.0,15-24 years,Ukraine,Ukraine2007,143000000000.0,3229.0,Millenials,3511720.0,267.5,female,3.67,129.0,1955.0,2007.0
13310,26318.0,5-14 years,Ukraine,Ukraine2007,143000000000.0,3229.0,Generation Z,2268187.0,267.5,male,1.72,39.0,1955.0,2007.0
13311,26319.0,5-14 years,Ukraine,Ukraine2007,143000000000.0,3229.0,Generation Z,2155250.0,267.5,female,0.51,11.0,1955.0,2007.0
13312,26320.0,75+ years,Ukraine,Ukraine2008,180000000000.0,4104.0,Silent,818086.0,342.9,male,67.72,554.0,1955.0,2008.0
13313,26321.0,55-74 years,Ukraine,Ukraine2008,180000000000.0,4104.0,Silent,3810278.0,342.9,male,48.66,1854.0,1955.0,2008.0
13314,26322.0,35-54 years,Ukraine,Ukraine2008,180000000000.0,4104.0,Boomers,6254054.0,342.9,male,48.4,3027.0,1955.0,2008.0
13315,26323.0,25-34 years,Ukraine,Ukraine2008,180000000000.0,4104.0,Generation X,3466915.0,342.9,male,41.88,1452.0,1955.0,2008.0
13316,26324.0,15-24 years,Ukraine,Ukraine2008,180000000000.0,4104.0,Millenials,3561320.0,342.9,male,24.04,856.0,1955.0,2008.0
13317,26325.0,75+ years,Ukraine,Ukraine2008,180000000000.0,4104.0,Silent,2087152.0,342.9,female,16.63,347.0,1955.0,2008.0
13318,26326.0,55-74 years,Ukraine,Ukraine2008,180000000000.0,4104.0,Silent,5726858.0,342.9,female,8.43,483.0,1955.0,2008.0
13319,26327.0,35-54 years,Ukraine,Ukraine2008,180000000000.0,4104.0,Boomers,7018040.0,342.9,female,7.52,528.0,1955.0,2008.0
13320,26328.0,25-34 years,Ukraine,Ukraine2008,180000000000.0,4104.0,Generation X,3441323.0,342.9,female,5.29,182.0,1955.0,2008.0
13321,26329.0,15-24 years,Ukraine,Ukraine2008,180000000000.0,4104.0,Millenials,3405168.0,342.9,female,3.47,118.0,1955.0,2008.0
13322,26330.0,5-14 years,Ukraine,Ukraine2008,180000000000.0,4104.0,Generation Z,2188808.0,342.9,male,1.64,36.0,1955.0,2008.0
13323,26331.0,5-14 years,Ukraine,Ukraine2008,180000000000.0,4104.0,Generation Z,2078121.0,342.9,female,0.82,17.0,1955.0,2008.0
13324,26332.0,75+ years,Ukraine,Ukraine2009,117000000000.0,2691.0,Silent,802009.0,244.6,male,66.33,532.0,1955.0,2009.0
13325,26333.0,35-54 years,Ukraine,Ukraine2009,117000000000.0,2691.0,Boomers,6221337.0,244.6,male,50.36,3133.0,1955.0,2009.0
13326,26334.0,55-74 years,Ukraine,Ukraine2009,117000000000.0,2691.0,Silent,3841612.0,244.6,male,48.99,1882.0,1955.0,2009.0
13327,26335.0,25-34 years,Ukraine,Ukraine2009,117000000000.0,2691.0,Generation X,3534883.0,244.6,male,42.55,1504.0,1955.0,2009.0
13328,26336.0,15-24 years,Ukraine,Ukraine2009,117000000000.0,2691.0,Millenials,3418274.0,244.6,male,26.5,906.0,1955.0,2009.0
13329,26337.0,75+ years,Ukraine,Ukraine2009,117000000000.0,2691.0,Silent,2034703.0,244.6,female,15.38,313.0,1955.0,2009.0
13330,26338.0,55-74 years,Ukraine,Ukraine2009,117000000000.0,2691.0,Silent,5806966.0,244.6,female,9.57,556.0,1955.0,2009.0
13331,26339.0,35-54 years,Ukraine,Ukraine2009,117000000000.0,2691.0,Boomers,6971143.0,244.6,female,7.2,502.0,1955.0,2009.0
13332,26340.0,25-34 years,Ukraine,Ukraine2009,117000000000.0,2691.0,Generation X,3494937.0,244.6,female,5.32,186.0,1955.0,2009.0
13333,26341.0,15-24 years,Ukraine,Ukraine2009,117000000000.0,2691.0,Millenials,3267238.0,244.6,female,4.53,148.0,1955.0,2009.0
13334,26342.0,5-14 years,Ukraine,Ukraine2009,117000000000.0,2691.0,Generation Z,2136975.0,244.6,male,1.59,34.0,1955.0,2009.0
13335,26343.0,5-14 years,Ukraine,Ukraine2009,117000000000.0,2691.0,Generation Z,2027867.0,244.6,female,0.94,19.0,1955.0,2009.0
13336,26344.0,75+ years,Ukraine,Ukraine2010,136000000000.0,3141.0,Silent,804695.0,283.5,male,61.51,495.0,1955.0,2010.0
13337,26345.0,55-74 years,Ukraine,Ukraine2010,136000000000.0,3141.0,Silent,3866232.0,283.5,male,47.26,1827.0,1955.0,2010.0
13338,26346.0,35-54 years,Ukraine,Ukraine2010,136000000000.0,3141.0,Generation X,6203439.0,283.5,male,45.99,2853.0,1955.0,2010.0
13339,26347.0,25-34 years,Ukraine,Ukraine2010,136000000000.0,3141.0,Generation X,3589324.0,283.5,male,40.59,1457.0,1955.0,2010.0
13340,26348.0,15-24 years,Ukraine,Ukraine2010,136000000000.0,3141.0,Millenials,3271660.0,283.5,male,25.77,843.0,1955.0,2010.0
13341,26349.0,75+ years,Ukraine,Ukraine2010,136000000000.0,3141.0,Silent,2016954.0,283.5,female,15.02,303.0,1955.0,2010.0
13342,26350.0,55-74 years,Ukraine,Ukraine2010,136000000000.0,3141.0,Silent,5860094.0,283.5,female,8.17,479.0,1955.0,2010.0
13343,26351.0,35-54 years,Ukraine,Ukraine2010,136000000000.0,3141.0,Generation X,6928455.0,283.5,female,6.61,458.0,1955.0,2010.0
13344,26352.0,15-24 years,Ukraine,Ukraine2010,136000000000.0,3141.0,Millenials,3125122.0,283.5,female,4.93,154.0,1955.0,2010.0
13345,26353.0,25-34 years,Ukraine,Ukraine2010,136000000000.0,3141.0,Generation X,3534635.0,283.5,female,4.81,170.0,1955.0,2010.0
13346,26354.0,5-14 years,Ukraine,Ukraine2010,136000000000.0,3141.0,Generation Z,2102478.0,283.5,male,1.66,35.0,1955.0,2010.0
13347,26355.0,5-14 years,Ukraine,Ukraine2010,136000000000.0,3141.0,Generation Z,1993721.0,283.5,female,0.75,15.0,1955.0,2010.0
13348,26356.0,75+ years,Ukraine,Ukraine2011,163000000000.0,3788.0,Silent,830200.0,332.4,male,63.96,531.0,1955.0,2011.0
13349,26357.0,55-74 years,Ukraine,Ukraine2011,163000000000.0,3788.0,Boomers,3877753.0,332.4,male,45.41,1761.0,1955.0,2011.0
13350,26358.0,35-54 years,Ukraine,Ukraine2011,163000000000.0,3788.0,Generation X,6194997.0,332.4,male,43.0,2664.0,1955.0,2011.0
13351,26359.0,25-34 years,Ukraine,Ukraine2011,163000000000.0,3788.0,Millenials,3638908.0,332.4,male,40.04,1457.0,1955.0,2011.0
13352,26360.0,15-24 years,Ukraine,Ukraine2011,163000000000.0,3788.0,Millenials,3114554.0,332.4,male,27.29,850.0,1955.0,2011.0
13353,26361.0,75+ years,Ukraine,Ukraine2011,163000000000.0,3788.0,Silent,2047428.0,332.4,female,15.19,311.0,1955.0,2011.0
13354,26362.0,55-74 years,Ukraine,Ukraine2011,163000000000.0,3788.0,Boomers,5873828.0,332.4,female,9.4,552.0,1955.0,2011.0
13355,26363.0,35-54 years,Ukraine,Ukraine2011,163000000000.0,3788.0,Generation X,6890333.0,332.4,female,6.73,464.0,1955.0,2011.0
13356,26364.0,15-24 years,Ukraine,Ukraine2011,163000000000.0,3788.0,Millenials,2973653.0,332.4,female,5.28,157.0,1955.0,2011.0
13357,26365.0,25-34 years,Ukraine,Ukraine2011,163000000000.0,3788.0,Millenials,3570316.0,332.4,female,4.48,160.0,1955.0,2011.0
13358,26366.0,5-14 years,Ukraine,Ukraine2011,163000000000.0,3788.0,Generation Z,2085831.0,332.4,male,2.21,46.0,1955.0,2011.0
13359,26367.0,5-14 years,Ukraine,Ukraine2011,163000000000.0,3788.0,Generation Z,1976990.0,332.4,female,1.01,20.0,1955.0,2011.0
13360,26368.0,75+ years,Ukraine,Ukraine2012,176000000000.0,4096.0,Silent,878262.0,380.6,male,67.18,590.0,1955.0,2012.0
13361,26369.0,55-74 years,Ukraine,Ukraine2012,176000000000.0,4096.0,Boomers,3880830.0,380.6,male,45.56,1768.0,1955.0,2012.0
13362,26370.0,35-54 years,Ukraine,Ukraine2012,176000000000.0,4096.0,Generation X,6175567.0,380.6,male,43.4,2680.0,1955.0,2012.0
13363,26371.0,25-34 years,Ukraine,Ukraine2012,176000000000.0,4096.0,Millenials,3692383.0,380.6,male,39.27,1450.0,1955.0,2012.0
13364,26372.0,15-24 years,Ukraine,Ukraine2012,176000000000.0,4096.0,Millenials,2960881.0,380.6,male,28.3,838.0,1955.0,2012.0
13365,26373.0,75+ years,Ukraine,Ukraine2012,176000000000.0,4096.0,Silent,2131156.0,380.6,female,16.28,347.0,1955.0,2012.0
13366,26374.0,55-74 years,Ukraine,Ukraine2012,176000000000.0,4096.0,Boomers,5852504.0,380.6,female,8.95,524.0,1955.0,2012.0
13367,26375.0,35-54 years,Ukraine,Ukraine2012,176000000000.0,4096.0,Generation X,6837697.0,380.6,female,7.22,494.0,1955.0,2012.0
13368,26376.0,25-34 years,Ukraine,Ukraine2012,176000000000.0,4096.0,Millenials,3607893.0,380.6,female,5.16,186.0,1955.0,2012.0
13369,26377.0,15-24 years,Ukraine,Ukraine2012,176000000000.0,4096.0,Millenials,2819749.0,380.6,female,4.47,126.0,1955.0,2012.0
13370,26378.0,5-14 years,Ukraine,Ukraine2012,176000000000.0,4096.0,Generation Z,2094456.0,380.6,male,1.67,35.0,1955.0,2012.0
13371,26379.0,5-14 years,Ukraine,Ukraine2012,176000000000.0,4096.0,Generation Z,1984557.0,380.6,female,1.01,20.0,1955.0,2012.0
13372,26380.0,75+ years,Ukraine,Ukraine2014,134000000000.0,3299.0,Silent,919141.0,292.8,male,66.15,608.0,1955.0,2014.0
13373,26381.0,55-74 years,Ukraine,Ukraine2014,134000000000.0,3299.0,Boomers,3702856.0,292.8,male,42.08,1558.0,1955.0,2014.0
13374,26382.0,35-54 years,Ukraine,Ukraine2014,134000000000.0,3299.0,Generation X,5814873.0,292.8,male,40.64,2363.0,1955.0,2014.0
13375,26383.0,25-34 years,Ukraine,Ukraine2014,134000000000.0,3299.0,Millenials,3543016.0,292.8,male,36.75,1302.0,1955.0,2014.0
13376,26384.0,15-24 years,Ukraine,Ukraine2014,134000000000.0,3299.0,Millenials,2541203.0,292.8,male,22.04,560.0,1955.0,2014.0
13377,26385.0,75+ years,Ukraine,Ukraine2014,134000000000.0,3299.0,Silent,2203221.0,292.8,female,15.39,339.0,1955.0,2014.0
13378,26386.0,55-74 years,Ukraine,Ukraine2014,134000000000.0,3299.0,Boomers,5487093.0,292.8,female,8.47,465.0,1955.0,2014.0
13379,26387.0,35-54 years,Ukraine,Ukraine2014,134000000000.0,3299.0,Generation X,6365806.0,292.8,female,6.64,423.0,1955.0,2014.0
13380,26388.0,25-34 years,Ukraine,Ukraine2014,134000000000.0,3299.0,Millenials,3444110.0,292.8,female,5.72,197.0,1955.0,2014.0
13381,26389.0,15-24 years,Ukraine,Ukraine2014,134000000000.0,3299.0,Millenials,2408666.0,292.8,female,4.9,118.0,1955.0,2014.0
13382,26390.0,5-14 years,Ukraine,Ukraine2014,134000000000.0,3299.0,Generation Z,2074827.0,292.8,male,1.01,21.0,1955.0,2014.0
13383,26391.0,5-14 years,Ukraine,Ukraine2014,134000000000.0,3299.0,Generation Z,1959353.0,292.8,female,0.71,14.0,1955.0,2014.0
13384,26392.0,75+ years,Ukraine,Ukraine2015,91030959455.0,2256.0,Silent,942786.0,192.0,male,70.96,669.0,1955.0,2015.0
13385,26393.0,55-74 years,Ukraine,Ukraine2015,91030959455.0,2256.0,Boomers,3747724.0,192.0,male,43.87,1644.0,1955.0,2015.0
13386,26394.0,35-54 years,Ukraine,Ukraine2015,91030959455.0,2256.0,Generation X,5795334.0,192.0,male,37.63,2181.0,1955.0,2015.0
13387,26395.0,25-34 years,Ukraine,Ukraine2015,91030959455.0,2256.0,Millenials,3527229.0,192.0,male,31.58,1114.0,1955.0,2015.0
13388,26396.0,15-24 years,Ukraine,Ukraine2015,91030959455.0,2256.0,Millenials,2408074.0,192.0,male,21.05,507.0,1955.0,2015.0
13389,26397.0,75+ years,Ukraine,Ukraine2015,91030959455.0,2256.0,Silent,2261462.0,192.0,female,13.09,296.0,1955.0,2015.0
13390,26398.0,55-74 years,Ukraine,Ukraine2015,91030959455.0,2256.0,Boomers,5508376.0,192.0,female,7.24,399.0,1955.0,2015.0
13391,26399.0,35-54 years,Ukraine,Ukraine2015,91030959455.0,2256.0,Generation X,6309963.0,192.0,female,6.77,427.0,1955.0,2015.0
13392,26400.0,15-24 years,Ukraine,Ukraine2015,91030959455.0,2256.0,Millenials,2281055.0,192.0,female,5.13,117.0,1955.0,2015.0
13393,26401.0,25-34 years,Ukraine,Ukraine2015,91030959455.0,2256.0,Millenials,3421535.0,192.0,female,4.91,168.0,1955.0,2015.0
13394,26402.0,5-14 years,Ukraine,Ukraine2015,91030959455.0,2256.0,Generation Z,2131084.0,192.0,male,1.55,33.0,1955.0,2015.0
13395,26403.0,5-14 years,Ukraine,Ukraine2015,91030959455.0,2256.0,Generation Z,2010824.0,192.0,female,0.94,19.0,1955.0,2015.0
13396,26476.0,75+ years,United Kingdom,United Kingdom1985,489000000000.0,9231.0,G.I. Generation,1202838.0,,male,21.95,264.0,1530.0,1985.0
13397,26477.0,55-74 years,United Kingdom,United Kingdom1985,489000000000.0,9231.0,G.I. Generation,5170113.0,,male,17.7,915.0,1530.0,1985.0
13398,26478.0,35-54 years,United Kingdom,United Kingdom1985,489000000000.0,9231.0,Silent,6899879.0,,male,17.51,1208.0,1530.0,1985.0
13399,26479.0,25-34 years,United Kingdom,United Kingdom1985,489000000000.0,9231.0,Boomers,3969689.0,,male,15.62,620.0,1530.0,1985.0
13400,26480.0,55-74 years,United Kingdom,United Kingdom1985,489000000000.0,9231.0,G.I. Generation,6002096.0,,female,11.3,678.0,1530.0,1985.0
13401,26481.0,75+ years,United Kingdom,United Kingdom1985,489000000000.0,9231.0,G.I. Generation,2418692.0,,female,9.8,237.0,1530.0,1985.0
13402,26482.0,15-24 years,United Kingdom,United Kingdom1985,489000000000.0,9231.0,Generation X,4731293.0,,male,8.69,411.0,1530.0,1985.0
13403,26483.0,35-54 years,United Kingdom,United Kingdom1985,489000000000.0,9231.0,Silent,6879295.0,,female,7.34,505.0,1530.0,1985.0
13404,26484.0,25-34 years,United Kingdom,United Kingdom1985,489000000000.0,9231.0,Boomers,3899906.0,,female,4.51,176.0,1530.0,1985.0
13405,26485.0,15-24 years,United Kingdom,United Kingdom1985,489000000000.0,9231.0,Generation X,4549121.0,,female,1.89,86.0,1530.0,1985.0
13406,26486.0,5-14 years,United Kingdom,United Kingdom1985,489000000000.0,9231.0,Generation X,3740694.0,,male,0.08,3.0,1530.0,1985.0
13407,26487.0,5-14 years,United Kingdom,United Kingdom1985,489000000000.0,9231.0,Generation X,3542919.0,,female,0.06,2.0,1530.0,1985.0
13408,26488.0,75+ years,United Kingdom,United Kingdom1986,601000000000.0,11323.0,G.I. Generation,1227718.0,,male,22.81,280.0,1530.0,1986.0
13409,26489.0,55-74 years,United Kingdom,United Kingdom1986,601000000000.0,11323.0,G.I. Generation,5159651.0,,male,17.29,892.0,1530.0,1986.0
13410,26490.0,35-54 years,United Kingdom,United Kingdom1986,601000000000.0,11323.0,Silent,6950315.0,,male,16.57,1152.0,1530.0,1986.0
13411,26491.0,25-34 years,United Kingdom,United Kingdom1986,601000000000.0,11323.0,Boomers,4039982.0,,male,15.25,616.0,1530.0,1986.0
13412,26492.0,15-24 years,United Kingdom,United Kingdom1986,601000000000.0,11323.0,Generation X,4715034.0,,male,9.52,449.0,1530.0,1986.0
13413,26493.0,75+ years,United Kingdom,United Kingdom1986,601000000000.0,11323.0,G.I. Generation,2454593.0,,female,9.09,223.0,1530.0,1986.0
13414,26494.0,55-74 years,United Kingdom,United Kingdom1986,601000000000.0,11323.0,G.I. Generation,5964761.0,,female,9.07,541.0,1530.0,1986.0
13415,26495.0,35-54 years,United Kingdom,United Kingdom1986,601000000000.0,11323.0,Silent,6933075.0,,female,6.12,424.0,1530.0,1986.0
13416,26496.0,25-34 years,United Kingdom,United Kingdom1986,601000000000.0,11323.0,Boomers,3980652.0,,female,4.04,161.0,1530.0,1986.0
13417,26497.0,15-24 years,United Kingdom,United Kingdom1986,601000000000.0,11323.0,Generation X,4538658.0,,female,2.14,97.0,1530.0,1986.0
13418,26498.0,5-14 years,United Kingdom,United Kingdom1986,601000000000.0,11323.0,Generation X,3480190.0,,female,0.06,2.0,1530.0,1986.0
13419,26499.0,5-14 years,United Kingdom,United Kingdom1986,601000000000.0,11323.0,Generation X,3674904.0,,male,0.05,2.0,1530.0,1986.0
13420,26500.0,75+ years,United Kingdom,United Kingdom1987,745000000000.0,13996.0,G.I. Generation,1272201.0,,male,19.49,248.0,1530.0,1987.0
13421,26501.0,55-74 years,United Kingdom,United Kingdom1987,745000000000.0,13996.0,G.I. Generation,5141737.0,,male,16.67,857.0,1530.0,1987.0
13422,26502.0,35-54 years,United Kingdom,United Kingdom1987,745000000000.0,13996.0,Silent,6997144.0,,male,15.32,1072.0,1530.0,1987.0
13423,26503.0,25-34 years,United Kingdom,United Kingdom1987,745000000000.0,13996.0,Boomers,4130709.0,,male,14.96,618.0,1530.0,1987.0
13424,26504.0,15-24 years,United Kingdom,United Kingdom1987,745000000000.0,13996.0,Generation X,4665275.0,,male,9.88,461.0,1530.0,1987.0
13425,26505.0,55-74 years,United Kingdom,United Kingdom1987,745000000000.0,13996.0,G.I. Generation,5919684.0,,female,7.84,464.0,1530.0,1987.0
13426,26506.0,75+ years,United Kingdom,United Kingdom1987,745000000000.0,13996.0,G.I. Generation,2508896.0,,female,6.94,174.0,1530.0,1987.0
13427,26507.0,35-54 years,United Kingdom,United Kingdom1987,745000000000.0,13996.0,Silent,6986157.0,,female,5.97,417.0,1530.0,1987.0
13428,26508.0,25-34 years,United Kingdom,United Kingdom1987,745000000000.0,13996.0,Boomers,4073306.0,,female,4.12,168.0,1530.0,1987.0
13429,26509.0,15-24 years,United Kingdom,United Kingdom1987,745000000000.0,13996.0,Generation X,4483586.0,,female,2.34,105.0,1530.0,1987.0
13430,26510.0,5-14 years,United Kingdom,United Kingdom1987,745000000000.0,13996.0,Generation X,3625848.0,,male,0.19,7.0,1530.0,1987.0
13431,26511.0,5-14 years,United Kingdom,United Kingdom1987,745000000000.0,13996.0,Generation X,3435125.0,,female,0.09,3.0,1530.0,1987.0
13432,26512.0,75+ years,United Kingdom,United Kingdom1988,910000000000.0,17072.0,G.I. Generation,1304946.0,,male,23.99,313.0,1530.0,1988.0
13433,26513.0,35-54 years,United Kingdom,United Kingdom1988,910000000000.0,17072.0,Silent,7060763.0,,male,17.25,1218.0,1530.0,1988.0
13434,26514.0,25-34 years,United Kingdom,United Kingdom1988,910000000000.0,17072.0,Boomers,4217963.0,,male,16.48,695.0,1530.0,1988.0
13435,26515.0,55-74 years,United Kingdom,United Kingdom1988,910000000000.0,17072.0,G.I. Generation,5119070.0,,male,15.94,816.0,1530.0,1988.0
13436,26516.0,15-24 years,United Kingdom,United Kingdom1988,910000000000.0,17072.0,Generation X,4573487.0,,male,12.35,565.0,1530.0,1988.0
13437,26517.0,75+ years,United Kingdom,United Kingdom1988,910000000000.0,17072.0,G.I. Generation,2551912.0,,female,8.03,205.0,1530.0,1988.0
13438,26518.0,55-74 years,United Kingdom,United Kingdom1988,910000000000.0,17072.0,G.I. Generation,5863850.0,,female,7.59,445.0,1530.0,1988.0
13439,26519.0,35-54 years,United Kingdom,United Kingdom1988,910000000000.0,17072.0,Silent,7055435.0,,female,5.91,417.0,1530.0,1988.0
13440,26520.0,25-34 years,United Kingdom,United Kingdom1988,910000000000.0,17072.0,Boomers,4162366.0,,female,4.11,171.0,1530.0,1988.0
13441,26521.0,15-24 years,United Kingdom,United Kingdom1988,910000000000.0,17072.0,Generation X,4389539.0,,female,2.73,120.0,1530.0,1988.0
13442,26522.0,5-14 years,United Kingdom,United Kingdom1988,910000000000.0,17072.0,Generation X,3599080.0,,male,0.11,4.0,1530.0,1988.0
13443,26523.0,5-14 years,United Kingdom,United Kingdom1988,910000000000.0,17072.0,Generation X,3412369.0,,female,0.06,2.0,1530.0,1988.0
13444,26524.0,75+ years,United Kingdom,United Kingdom1989,927000000000.0,17349.0,G.I. Generation,1338351.0,,male,19.95,267.0,1530.0,1989.0
13445,26525.0,35-54 years,United Kingdom,United Kingdom1989,927000000000.0,17349.0,Silent,7132941.0,,male,15.66,1117.0,1530.0,1989.0
13446,26526.0,25-34 years,United Kingdom,United Kingdom1989,927000000000.0,17349.0,Boomers,4320494.0,,male,15.37,664.0,1530.0,1989.0
13447,26527.0,55-74 years,United Kingdom,United Kingdom1989,927000000000.0,17349.0,G.I. Generation,5101514.0,,male,13.78,703.0,1530.0,1989.0
13448,26528.0,15-24 years,United Kingdom,United Kingdom1989,927000000000.0,17349.0,Generation X,4444822.0,,male,10.84,482.0,1530.0,1989.0
13449,26529.0,75+ years,United Kingdom,United Kingdom1989,927000000000.0,17349.0,G.I. Generation,2599321.0,,female,6.77,176.0,1530.0,1989.0
13450,26530.0,55-74 years,United Kingdom,United Kingdom1989,927000000000.0,17349.0,G.I. Generation,5807846.0,,female,6.06,352.0,1530.0,1989.0
13451,26531.0,35-54 years,United Kingdom,United Kingdom1989,927000000000.0,17349.0,Silent,7131057.0,,female,4.95,353.0,1530.0,1989.0
13452,26532.0,25-34 years,United Kingdom,United Kingdom1989,927000000000.0,17349.0,Boomers,4262150.0,,female,3.68,157.0,1530.0,1989.0
13453,26533.0,15-24 years,United Kingdom,United Kingdom1989,927000000000.0,17349.0,Generation X,4270368.0,,female,2.04,87.0,1530.0,1989.0
13454,26534.0,5-14 years,United Kingdom,United Kingdom1989,927000000000.0,17349.0,Generation X,3415806.0,,female,0.06,2.0,1530.0,1989.0
13455,26535.0,5-14 years,United Kingdom,United Kingdom1989,927000000000.0,17349.0,Generation X,3600459.0,,male,0.03,1.0,1530.0,1989.0
13456,26536.0,75+ years,United Kingdom,United Kingdom1990,1090000000000.0,20411.0,G.I. Generation,1360178.0,2062.0,male,19.41,264.0,1530.0,1990.0
13457,26537.0,35-54 years,United Kingdom,United Kingdom1990,1090000000000.0,20411.0,Silent,7192919.0,2062.0,male,17.32,1246.0,1530.0,1990.0
13458,26538.0,25-34 years,United Kingdom,United Kingdom1990,1090000000000.0,20411.0,Boomers,4427270.0,2062.0,male,17.23,763.0,1530.0,1990.0
13459,26539.0,55-74 years,United Kingdom,United Kingdom1990,1090000000000.0,20411.0,G.I. Generation,5093581.0,2062.0,male,14.16,721.0,1530.0,1990.0
13460,26540.0,15-24 years,United Kingdom,United Kingdom1990,1090000000000.0,20411.0,Generation X,4317816.0,2062.0,male,12.23,528.0,1530.0,1990.0
13461,26541.0,55-74 years,United Kingdom,United Kingdom1990,1090000000000.0,20411.0,G.I. Generation,5762152.0,2062.0,female,5.9,340.0,1530.0,1990.0
13462,26542.0,75+ years,United Kingdom,United Kingdom1990,1090000000000.0,20411.0,G.I. Generation,2625749.0,2062.0,female,5.86,154.0,1530.0,1990.0
13463,26543.0,35-54 years,United Kingdom,United Kingdom1990,1090000000000.0,20411.0,Silent,7196514.0,2062.0,female,5.0,360.0,1530.0,1990.0
13464,26544.0,25-34 years,United Kingdom,United Kingdom1990,1090000000000.0,20411.0,Boomers,4366845.0,2062.0,female,4.12,180.0,1530.0,1990.0
13465,26545.0,15-24 years,United Kingdom,United Kingdom1990,1090000000000.0,20411.0,Generation X,4138638.0,2062.0,female,2.05,85.0,1530.0,1990.0
13466,26546.0,5-14 years,United Kingdom,United Kingdom1990,1090000000000.0,20411.0,Generation X,3630327.0,2062.0,male,0.06,2.0,1530.0,1990.0
13467,26547.0,5-14 years,United Kingdom,United Kingdom1990,1090000000000.0,20411.0,Generation X,3445865.0,2062.0,female,0.0,0.0,1530.0,1990.0
13468,26548.0,35-54 years,United Kingdom,United Kingdom1991,1140000000000.0,21201.0,Boomers,7271111.0,2231.1,male,18.46,1342.0,1530.0,1991.0
13469,26549.0,25-34 years,United Kingdom,United Kingdom1991,1140000000000.0,21201.0,Boomers,4577587.0,2231.1,male,17.5,801.0,1530.0,1991.0
13470,26550.0,75+ years,United Kingdom,United Kingdom1991,1140000000000.0,21201.0,G.I. Generation,1367055.0,2231.1,male,17.41,238.0,1530.0,1991.0
13471,26551.0,55-74 years,United Kingdom,United Kingdom1991,1140000000000.0,21201.0,Silent,5106574.0,2231.1,male,12.3,628.0,1530.0,1991.0
13472,26552.0,15-24 years,United Kingdom,United Kingdom1991,1140000000000.0,21201.0,Generation X,4218626.0,2231.1,male,11.4,481.0,1530.0,1991.0
13473,26553.0,75+ years,United Kingdom,United Kingdom1991,1140000000000.0,21201.0,G.I. Generation,2671099.0,2231.1,female,5.65,151.0,1530.0,1991.0
13474,26554.0,55-74 years,United Kingdom,United Kingdom1991,1140000000000.0,21201.0,Silent,5765907.0,2231.1,female,5.39,311.0,1530.0,1991.0
13475,26555.0,35-54 years,United Kingdom,United Kingdom1991,1140000000000.0,21201.0,Boomers,7264229.0,2231.1,female,4.63,336.0,1530.0,1991.0
13476,26556.0,25-34 years,United Kingdom,United Kingdom1991,1140000000000.0,21201.0,Boomers,4465693.0,2231.1,female,3.61,161.0,1530.0,1991.0
13477,26557.0,15-24 years,United Kingdom,United Kingdom1991,1140000000000.0,21201.0,Generation X,4021225.0,2231.1,female,2.31,93.0,1530.0,1991.0
13478,26558.0,5-14 years,United Kingdom,United Kingdom1991,1140000000000.0,21201.0,Millenials,3687655.0,2231.1,male,0.11,4.0,1530.0,1991.0
13479,26559.0,5-14 years,United Kingdom,United Kingdom1991,1140000000000.0,21201.0,Millenials,3486666.0,2231.1,female,0.03,1.0,1530.0,1991.0
13480,26560.0,35-54 years,United Kingdom,United Kingdom1992,1180000000000.0,21815.0,Boomers,7357267.0,2351.8,male,18.5,1361.0,1530.0,1992.0
13481,26561.0,25-34 years,United Kingdom,United Kingdom1992,1180000000000.0,21815.0,Boomers,4655305.0,2351.8,male,16.86,785.0,1530.0,1992.0
13482,26562.0,75+ years,United Kingdom,United Kingdom1992,1180000000000.0,21815.0,G.I. Generation,1371639.0,2351.8,male,15.75,216.0,1530.0,1992.0
13483,26563.0,55-74 years,United Kingdom,United Kingdom1992,1180000000000.0,21815.0,Silent,5128063.0,2351.8,male,13.51,693.0,1530.0,1992.0
13484,26564.0,15-24 years,United Kingdom,United Kingdom1992,1180000000000.0,21815.0,Generation X,4077682.0,2351.8,male,12.26,500.0,1530.0,1992.0
13485,26565.0,75+ years,United Kingdom,United Kingdom1992,1180000000000.0,21815.0,G.I. Generation,2670510.0,2351.8,female,5.35,143.0,1530.0,1992.0
13486,26566.0,55-74 years,United Kingdom,United Kingdom1992,1180000000000.0,21815.0,Silent,5765146.0,2351.8,female,5.19,299.0,1530.0,1992.0
13487,26567.0,35-54 years,United Kingdom,United Kingdom1992,1180000000000.0,21815.0,Boomers,7352110.0,2351.8,female,4.72,347.0,1530.0,1992.0
